I;"2204223300";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204223300";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204223300";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204223800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204223800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204223800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204223800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204227800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204227800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204227800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204227800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204227900";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204227900";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204227900";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204227900";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228000";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228000";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228000";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228000";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228100";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228100";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228100";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228100";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228200";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228200";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228200";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228200";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228300";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228300";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228300";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228300";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228400";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228400";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228400";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228400";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228500";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228500";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228500";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228500";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228600";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204228600";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228600";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228600";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204228800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204228800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204228800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229000";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229000";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229000";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229000";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229100";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229100";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229100";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229100";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229300";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229300";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229300";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229300";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229400";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229400";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
